timestamp,sensor_id,temperature_celsius,humidity_percent
2026-04-15 10:22:49,ESP8266_Node_1,40.28,50.63
2026-04-15 10:27:49,ESP8266_Node_1,39.73,46.17
2026-04-15 10:32:49,ESP8266_Node_1,40.41,49.26
2026-04-15 10:37:49,ESP8266_Node_1,39.97,50.46
2026-04-15 10:42:49,ESP8266_Node_1,40.77,49.69
2026-04-15 10:47:49,ESP8266_Node_1,40.72,45.74
2026-04-15 10:52:49,ESP8266_Node_1,40.24,45.73
2026-04-15 10:57:49,ESP8266_Node_1,40.46,47.18
2026-04-15 11:02:49,ESP8266_Node_1,39.97,47.13
2026-04-15 11:07:49,ESP8266_Node_1,40.14,48.01
2026-04-15 11:12:49,ESP8266_Node_1,41.8,46.71
2026-04-15 11:17:49,ESP8266_Node_1,41.46,46.08
2026-04-15 11:22:49,ESP8266_Node_1,40.97,45.79
2026-04-15 11:27:49,ESP8266_Node_1,40.74,43.16
2026-04-15 11:32:49,ESP8266_Node_1,41.54,46.21
2026-04-15 11:37:49,ESP8266_Node_1,41.64,45.36
2026-04-15 11:42:49,ESP8266_Node_1,41.58,47.52
2026-04-15 11:47:49,ESP8266_Node_1,40.95,43.69
2026-04-15 11:52:49,ESP8266_Node_1,40.86,44.39
2026-04-15 11:57:49,ESP8266_Node_1,41.89,47.4
2026-04-15 12:02:49,ESP8266_Node_1,41.92,46.26
2026-04-15 12:07:49,ESP8266_Node_1,41.04,44.33
2026-04-15 12:12:49,ESP8266_Node_1,42.27,44.62
2026-04-15 12:17:49,ESP8266_Node_1,41.76,45.43
2026-04-15 12:22:49,ESP8266_Node_1,41.81,42.14
2026-04-15 12:27:49,ESP8266_Node_1,41.68,44.22
2026-04-15 12:32:49,ESP8266_Node_1,41.38,40.96
2026-04-15 12:37:49,ESP8266_Node_1,41.2,45.56
2026-04-15 12:42:49,ESP8266_Node_1,41.46,43.98
2026-04-15 12:47:49,ESP8266_Node_1,41.41,45.39
2026-04-15 12:52:49,ESP8266_Node_1,42.75,42.95
2026-04-15 12:57:49,ESP8266_Node_1,42.68,43.88
2026-04-15 13:02:49,ESP8266_Node_1,41.29,42.86
2026-04-15 13:07:49,ESP8266_Node_1,42.05,40.75
2026-04-15 13:12:49,ESP8266_Node_1,43.56,41.84
2026-04-15 13:17:49,ESP8266_Node_1,41.94,46.02
2026-04-15 13:22:49,ESP8266_Node_1,42.01,42.05
2026-04-15 13:27:49,ESP8266_Node_1,42.2,40.28
2026-04-15 13:32:49,ESP8266_Node_1,42.09,38.63
2026-04-15 13:37:49,ESP8266_Node_1,43.47,44.01
2026-04-15 13:42:49,ESP8266_Node_1,43.84,40.54
2026-04-15 13:47:49,ESP8266_Node_1,42.79,41.72
2026-04-15 13:52:49,ESP8266_Node_1,43.2,41.15
2026-04-15 13:57:49,ESP8266_Node_1,41.4,43.8
2026-04-15 14:02:49,ESP8266_Node_1,42.83,40.76
2026-04-15 14:07:49,ESP8266_Node_1,43.53,42.69
2026-04-15 14:12:49,ESP8266_Node_1,42.43,39.35
2026-04-15 14:17:49,ESP8266_Node_1,42.09,41.9
2026-04-15 14:22:49,ESP8266_Node_1,42.18,41.81
2026-04-15 14:27:49,ESP8266_Node_1,42.9,42.86
2026-04-15 14:32:49,ESP8266_Node_1,42.74,39.24
2026-04-15 14:37:49,ESP8266_Node_1,43.53,42.11
2026-04-15 14:42:49,ESP8266_Node_1,42.77,41.76
2026-04-15 14:47:49,ESP8266_Node_1,41.6,42.98
2026-04-15 14:52:49,ESP8266_Node_1,43.06,38.33
2026-04-15 14:57:49,ESP8266_Node_1,43.17,40.85
2026-04-15 15:02:49,ESP8266_Node_1,42.79,41.91
2026-04-15 15:07:49,ESP8266_Node_1,42.73,41.48
2026-04-15 15:12:49,ESP8266_Node_1,42.76,39.16
2026-04-15 15:17:49,ESP8266_Node_1,42.69,38.49
2026-04-15 15:22:49,ESP8266_Node_1,42.42,40.2
2026-04-15 15:27:49,ESP8266_Node_1,42.39,40.51
2026-04-15 15:32:49,ESP8266_Node_1,41.46,37.87
2026-04-15 15:37:49,ESP8266_Node_1,43.18,40.26
2026-04-15 15:42:49,ESP8266_Node_1,42.86,40.82
2026-04-15 15:47:49,ESP8266_Node_1,43.05,40.11
2026-04-15 15:52:49,ESP8266_Node_1,42.33,40.81
2026-04-15 15:57:49,ESP8266_Node_1,42.65,41.36
2026-04-15 16:02:49,ESP8266_Node_1,43.22,39.33
2026-04-15 16:07:49,ESP8266_Node_1,42.66,38.81
2026-04-15 16:12:49,ESP8266_Node_1,42.47,40.27
2026-04-15 16:17:49,ESP8266_Node_1,41.85,39.57
2026-04-15 16:22:49,ESP8266_Node_1,42.59,40.14
2026-04-15 16:27:49,ESP8266_Node_1,42.44,37.34
2026-04-15 16:32:49,ESP8266_Node_1,43.1,39.67
2026-04-15 16:37:49,ESP8266_Node_1,43.94,42.95
2026-04-15 16:42:49,ESP8266_Node_1,43.31,41.5
2026-04-15 16:47:49,ESP8266_Node_1,42.96,39.72
2026-04-15 16:52:49,ESP8266_Node_1,42.6,37.49
2026-04-15 16:57:49,ESP8266_Node_1,44.16,41.83
2026-04-15 17:02:49,ESP8266_Node_1,42.66,38.83
2026-04-15 17:07:49,ESP8266_Node_1,43.1,40.88
2026-04-15 17:12:49,ESP8266_Node_1,43.21,39.75
2026-04-15 17:17:49,ESP8266_Node_1,42.87,39.82
2026-04-15 17:22:49,ESP8266_Node_1,42.38,39.47
2026-04-15 17:27:49,ESP8266_Node_1,43.04,38.47
2026-04-15 17:32:49,ESP8266_Node_1,43.02,41.99
2026-04-15 17:37:49,ESP8266_Node_1,42.2,39.88
2026-04-15 17:42:49,ESP8266_Node_1,41.87,37.66
2026-04-15 17:47:49,ESP8266_Node_1,42.15,40.34
2026-04-15 17:52:49,ESP8266_Node_1,43.65,40.36
2026-04-15 17:57:49,ESP8266_Node_1,42.98,37.83
2026-04-15 18:02:49,ESP8266_Node_1,43.27,40.61
2026-04-15 18:07:49,ESP8266_Node_1,42.44,41.17
2026-04-15 18:12:49,ESP8266_Node_1,42.93,40.94
2026-04-15 18:17:49,ESP8266_Node_1,42.99,39.67
2026-04-15 18:22:49,ESP8266_Node_1,42.22,40.45
2026-04-15 18:27:49,ESP8266_Node_1,43.64,42.2
2026-04-15 18:32:49,ESP8266_Node_1,42.82,42.28
2026-04-15 18:37:49,ESP8266_Node_1,42.85,41.7
2026-04-15 18:42:49,ESP8266_Node_1,41.69,41.13
2026-04-15 18:47:49,ESP8266_Node_1,41.63,39.38
2026-04-15 18:52:49,ESP8266_Node_1,42.72,43.16
2026-04-15 18:57:49,ESP8266_Node_1,42.58,40.99
2026-04-15 19:02:49,ESP8266_Node_1,41.36,43.83
2026-04-15 19:07:49,ESP8266_Node_1,41.47,42.33
2026-04-15 19:12:49,ESP8266_Node_1,42.02,43.07
2026-04-15 19:17:49,ESP8266_Node_1,41.95,44.13
2026-04-15 19:22:49,ESP8266_Node_1,42.18,43.1
2026-04-15 19:27:49,ESP8266_Node_1,41.73,44.59
2026-04-15 19:32:49,ESP8266_Node_1,42.46,44.52
2026-04-15 19:37:49,ESP8266_Node_1,41.8,42.91
2026-04-15 19:42:49,ESP8266_Node_1,41.33,44.43
2026-04-15 19:47:49,ESP8266_Node_1,41.35,43.59
2026-04-15 19:52:49,ESP8266_Node_1,41.9,42.98
2026-04-15 19:57:49,ESP8266_Node_1,42.15,42.16
2026-04-15 20:02:49,ESP8266_Node_1,41.21,42.8
2026-04-15 20:07:49,ESP8266_Node_1,41.46,46.94
2026-04-15 20:12:49,ESP8266_Node_1,41.44,47.37
2026-04-15 20:17:49,ESP8266_Node_1,45.52,45.86
2026-04-15 20:22:49,ESP8266_Node_1,40.88,46.65
2026-04-15 20:27:49,ESP8266_Node_1,41.2,46.08
2026-04-15 20:32:49,ESP8266_Node_1,40.52,44.36
2026-04-15 20:37:49,ESP8266_Node_1,41.3,49.45
2026-04-15 20:42:49,ESP8266_Node_1,41.02,47.36
2026-04-15 20:47:49,ESP8266_Node_1,41.08,47.1
2026-04-15 20:52:49,ESP8266_Node_1,40.89,46.85
2026-04-15 20:57:49,ESP8266_Node_1,40.81,46.71
2026-04-15 21:02:49,ESP8266_Node_1,41.81,48.79
2026-04-15 21:07:49,ESP8266_Node_1,42.37,48.19
2026-04-15 21:12:49,ESP8266_Node_1,40.41,48.65
2026-04-15 21:17:49,ESP8266_Node_1,40.48,47.33
2026-04-15 21:22:49,ESP8266_Node_1,39.99,45.61
2026-04-15 21:27:49,ESP8266_Node_1,40.46,47.43
2026-04-15 21:32:49,ESP8266_Node_1,39.57,49.41
2026-04-15 21:37:49,ESP8266_Node_1,39.61,50.92
2026-04-15 21:42:49,ESP8266_Node_1,41.04,50.14
2026-04-15 21:47:49,ESP8266_Node_1,40.64,47.87
2026-04-15 21:52:49,ESP8266_Node_1,40.87,49.38
2026-04-15 21:57:49,ESP8266_Node_1,40.23,54.09
2026-04-15 22:02:49,ESP8266_Node_1,40.57,51.84
2026-04-15 22:07:49,ESP8266_Node_1,39.97,51.01
2026-04-15 22:12:49,ESP8266_Node_1,39.07,48.51
2026-04-15 22:17:49,ESP8266_Node_1,39.8,49.31
2026-04-15 22:22:49,ESP8266_Node_1,39.32,52.23
2026-04-15 22:27:49,ESP8266_Node_1,39.49,51.46
2026-04-15 22:32:49,ESP8266_Node_1,39.38,54.84
2026-04-15 22:37:49,ESP8266_Node_1,39.41,50.88
2026-04-15 22:42:49,ESP8266_Node_1,39.52,52.64
2026-04-15 22:47:49,ESP8266_Node_1,38.72,50.85
2026-04-15 22:52:49,ESP8266_Node_1,38.66,52.74
2026-04-15 22:57:49,ESP8266_Node_1,39.9,52.82
2026-04-15 23:02:49,ESP8266_Node_1,39.01,52.19
2026-04-15 23:07:49,ESP8266_Node_1,39.07,53.95
2026-04-15 23:12:49,ESP8266_Node_1,39.36,50.57
2026-04-15 23:17:49,ESP8266_Node_1,39.6,52.51
2026-04-15 23:22:49,ESP8266_Node_1,38.47,55.79
2026-04-15 23:27:49,ESP8266_Node_1,39.12,53.47
2026-04-15 23:32:49,ESP8266_Node_1,39.23,52.76
2026-04-15 23:37:49,ESP8266_Node_1,38.94,53.03
2026-04-15 23:42:49,ESP8266_Node_1,39.18,52.65
2026-04-15 23:47:49,ESP8266_Node_1,38.82,53.42
2026-04-15 23:52:49,ESP8266_Node_1,38.93,51.42
2026-04-15 23:57:49,ESP8266_Node_1,37.28,56.61
2026-04-16 00:02:49,ESP8266_Node_1,38.32,54.41
2026-04-16 00:07:49,ESP8266_Node_1,38.41,54.28
2026-04-16 00:12:49,ESP8266_Node_1,37.29,52.41
2026-04-16 00:17:49,ESP8266_Node_1,38.24,56.97
2026-04-16 00:22:49,ESP8266_Node_1,38.5,56.1
2026-04-16 00:27:49,ESP8266_Node_1,38.1,56.75
2026-04-16 00:32:49,ESP8266_Node_1,38.32,54.28
2026-04-16 00:37:49,ESP8266_Node_1,36.92,59.15
2026-04-16 00:42:49,ESP8266_Node_1,38.32,53.13
2026-04-16 00:47:49,ESP8266_Node_1,38.12,54.43
2026-04-16 00:52:49,ESP8266_Node_1,38.49,54.9
2026-04-16 00:57:49,ESP8266_Node_1,37.83,54.35
2026-04-16 01:02:49,ESP8266_Node_1,37.63,57.81
2026-04-16 01:07:49,ESP8266_Node_1,38.17,57.92
2026-04-16 01:12:49,ESP8266_Node_1,37.97,58.67
2026-04-16 01:17:49,ESP8266_Node_1,37.6,58.09
2026-04-16 01:22:49,ESP8266_Node_1,38.0,58.69
2026-04-16 01:27:49,ESP8266_Node_1,38.72,58.5
2026-04-16 01:32:49,ESP8266_Node_1,37.63,57.86
2026-04-16 01:37:49,ESP8266_Node_1,37.22,55.96
2026-04-16 01:42:49,ESP8266_Node_1,36.76,58.89
2026-04-16 01:47:49,ESP8266_Node_1,38.47,58.49
2026-04-16 01:52:49,ESP8266_Node_1,37.65,57.26
2026-04-16 01:57:49,ESP8266_Node_1,37.45,60.59
2026-04-16 02:02:49,ESP8266_Node_1,37.23,59.3
2026-04-16 02:07:49,ESP8266_Node_1,37.31,59.86
2026-04-16 02:12:49,ESP8266_Node_1,37.68,57.21
2026-04-16 02:17:49,ESP8266_Node_1,38.2,59.93
2026-04-16 02:22:49,ESP8266_Node_1,38.15,60.68
2026-04-16 02:27:49,ESP8266_Node_1,37.27,56.87
2026-04-16 02:32:49,ESP8266_Node_1,37.8,56.5
2026-04-16 02:37:49,ESP8266_Node_1,37.05,59.71
2026-04-16 02:42:49,ESP8266_Node_1,37.58,57.62
2026-04-16 02:47:49,ESP8266_Node_1,37.23,60.61
2026-04-16 02:52:49,ESP8266_Node_1,37.43,61.68
2026-04-16 02:57:49,ESP8266_Node_1,36.77,60.36
2026-04-16 03:02:49,ESP8266_Node_1,38.03,60.48
2026-04-16 03:07:49,ESP8266_Node_1,36.69,59.37
2026-04-16 03:12:49,ESP8266_Node_1,36.33,59.73
2026-04-16 03:17:49,ESP8266_Node_1,37.05,59.97
2026-04-16 03:22:49,ESP8266_Node_1,37.2,59.58
2026-04-16 03:27:49,ESP8266_Node_1,36.55,61.93
2026-04-16 03:32:49,ESP8266_Node_1,36.96,58.42
2026-04-16 03:37:49,ESP8266_Node_1,36.7,59.0
2026-04-16 03:42:49,ESP8266_Node_1,37.23,60.0
2026-04-16 03:47:49,ESP8266_Node_1,37.43,59.15
2026-04-16 03:52:49,ESP8266_Node_1,37.08,62.9
2026-04-16 03:57:49,ESP8266_Node_1,36.61,58.05
2026-04-16 04:02:49,ESP8266_Node_1,37.43,58.36
2026-04-16 04:07:49,ESP8266_Node_1,38.33,60.85
2026-04-16 04:12:49,ESP8266_Node_1,36.97,60.73
2026-04-16 04:17:49,ESP8266_Node_1,37.44,57.84
2026-04-16 04:22:49,ESP8266_Node_1,37.1,60.71
2026-04-16 04:27:49,ESP8266_Node_1,37.3,61.19
2026-04-16 04:32:49,ESP8266_Node_1,36.6,60.13
2026-04-16 04:37:49,ESP8266_Node_1,37.16,59.14
2026-04-16 04:42:49,ESP8266_Node_1,37.24,60.85
2026-04-16 04:47:49,ESP8266_Node_1,37.67,58.07
2026-04-16 04:52:49,ESP8266_Node_1,36.55,57.3
2026-04-16 04:57:49,ESP8266_Node_1,37.61,58.36
2026-04-16 05:02:49,ESP8266_Node_1,36.67,60.34
2026-04-16 05:07:49,ESP8266_Node_1,36.77,57.37
2026-04-16 05:12:49,ESP8266_Node_1,37.07,60.98
2026-04-16 05:17:49,ESP8266_Node_1,36.81,61.51
2026-04-16 05:22:49,ESP8266_Node_1,37.2,60.32
2026-04-16 05:27:49,ESP8266_Node_1,37.42,58.94
2026-04-16 05:32:49,ESP8266_Node_1,37.21,57.86
2026-04-16 05:37:49,ESP8266_Node_1,36.68,59.63
2026-04-16 05:42:49,ESP8266_Node_1,38.47,59.37
2026-04-16 05:47:49,ESP8266_Node_1,36.78,59.38
2026-04-16 05:52:49,ESP8266_Node_1,38.07,58.78
2026-04-16 05:57:49,ESP8266_Node_1,37.58,59.75
2026-04-16 06:02:49,ESP8266_Node_1,37.11,59.92
2026-04-16 06:07:49,ESP8266_Node_1,37.64,60.55
2026-04-16 06:12:49,ESP8266_Node_1,36.6,58.35
2026-04-16 06:17:49,ESP8266_Node_1,36.08,56.45
2026-04-16 06:22:49,ESP8266_Node_1,37.11,58.13
2026-04-16 06:27:49,ESP8266_Node_1,37.24,56.01
2026-04-16 06:32:49,ESP8266_Node_1,37.82,59.21
2026-04-16 06:37:49,ESP8266_Node_1,37.57,57.75
2026-04-16 06:42:49,ESP8266_Node_1,37.75,56.36
2026-04-16 06:47:49,ESP8266_Node_1,37.72,57.86
2026-04-16 06:52:49,ESP8266_Node_1,37.91,55.74
2026-04-16 06:57:49,ESP8266_Node_1,38.31,57.4
2026-04-16 07:02:49,ESP8266_Node_1,37.77,57.25
2026-04-16 07:07:49,ESP8266_Node_1,37.68,54.76
2026-04-16 07:12:49,ESP8266_Node_1,38.32,55.18
2026-04-16 07:17:49,ESP8266_Node_1,37.99,56.05
2026-04-16 07:22:49,ESP8266_Node_1,37.98,56.04
2026-04-16 07:27:49,ESP8266_Node_1,38.42,56.26
2026-04-16 07:32:49,ESP8266_Node_1,38.26,57.69
2026-04-16 07:37:49,ESP8266_Node_1,37.66,56.04
2026-04-16 07:42:49,ESP8266_Node_1,37.84,56.29
2026-04-16 07:47:49,ESP8266_Node_1,38.7,55.96
2026-04-16 07:52:49,ESP8266_Node_1,38.71,52.26
2026-04-16 07:57:49,ESP8266_Node_1,38.09,58.04
2026-04-16 08:02:49,ESP8266_Node_1,37.42,54.11
2026-04-16 08:07:49,ESP8266_Node_1,38.37,53.45
2026-04-16 08:12:49,ESP8266_Node_1,39.07,55.26
2026-04-16 08:17:49,ESP8266_Node_1,39.15,55.45
2026-04-16 08:22:49,ESP8266_Node_1,39.25,52.85
2026-04-16 08:27:49,ESP8266_Node_1,38.42,55.4
2026-04-16 08:32:49,ESP8266_Node_1,38.76,55.27
2026-04-16 08:37:49,ESP8266_Node_1,38.67,52.9
2026-04-16 08:42:49,ESP8266_Node_1,38.57,51.22
2026-04-16 08:47:49,ESP8266_Node_1,39.15,50.24
2026-04-16 08:52:49,ESP8266_Node_1,39.46,54.23
2026-04-16 08:57:49,ESP8266_Node_1,39.77,51.7
2026-04-16 09:02:49,ESP8266_Node_1,39.45,52.63
2026-04-16 09:07:49,ESP8266_Node_1,39.17,51.75
2026-04-16 09:12:49,ESP8266_Node_1,39.19,53.69
2026-04-16 09:17:49,ESP8266_Node_1,39.42,51.39
2026-04-16 09:22:49,ESP8266_Node_1,39.37,52.83
2026-04-16 09:27:49,ESP8266_Node_1,40.22,51.36
2026-04-16 09:32:49,ESP8266_Node_1,38.96,50.89
2026-04-16 09:37:49,ESP8266_Node_1,39.58,50.61
2026-04-16 09:42:49,ESP8266_Node_1,39.82,74.22
2026-04-16 09:47:49,ESP8266_Node_1,39.44,51.16
2026-04-16 09:52:49,ESP8266_Node_1,40.46,49.62
2026-04-16 09:57:49,ESP8266_Node_1,40.03,52.18
2026-04-16 10:02:49,ESP8266_Node_1,40.46,50.5
2026-04-16 10:07:49,ESP8266_Node_1,39.9,49.49
2026-04-16 10:12:49,ESP8266_Node_1,40.11,49.19
2026-04-16 10:17:49,ESP8266_Node_1,39.98,47.82
2026-04-16 10:22:49,ESP8266_Node_1,40.63,51.39
2026-04-16 10:27:49,ESP8266_Node_1,40.39,46.53
2026-04-16 10:32:49,ESP8266_Node_1,39.85,50.62
2026-04-16 10:37:49,ESP8266_Node_1,39.94,47.44
2026-04-16 10:42:49,ESP8266_Node_1,40.74,43.13
2026-04-16 10:47:49,ESP8266_Node_1,39.26,45.73
2026-04-16 10:52:49,ESP8266_Node_1,40.14,49.81
2026-04-16 10:57:49,ESP8266_Node_1,40.2,49.53
2026-04-16 11:02:49,ESP8266_Node_1,45.67,46.49
2026-04-16 11:07:49,ESP8266_Node_1,40.6,48.65
2026-04-16 11:12:49,ESP8266_Node_1,41.38,48.98
2026-04-16 11:17:49,ESP8266_Node_1,41.69,45.53
2026-04-16 11:22:49,ESP8266_Node_1,41.2,47.77
2026-04-16 11:27:49,ESP8266_Node_1,41.78,47.12
2026-04-16 11:32:49,ESP8266_Node_1,40.78,50.03
2026-04-16 11:37:49,ESP8266_Node_1,41.03,45.59
2026-04-16 11:42:49,ESP8266_Node_1,42.0,44.22
2026-04-16 11:47:49,ESP8266_Node_1,42.46,46.6
2026-04-16 11:52:49,ESP8266_Node_1,41.8,46.47
2026-04-16 11:57:49,ESP8266_Node_1,41.1,46.87
2026-04-16 12:02:49,ESP8266_Node_1,41.28,43.93
2026-04-16 12:07:49,ESP8266_Node_1,41.05,43.15
2026-04-16 12:12:49,ESP8266_Node_1,41.69,43.76
2026-04-16 12:17:49,ESP8266_Node_1,41.96,45.44
2026-04-16 12:22:49,ESP8266_Node_1,41.4,43.72
2026-04-16 12:27:49,ESP8266_Node_1,41.96,43.08
2026-04-16 12:32:49,ESP8266_Node_1,41.54,45.68
2026-04-16 12:37:49,ESP8266_Node_1,41.86,44.13
2026-04-16 12:42:49,ESP8266_Node_1,42.25,42.72
2026-04-16 12:47:49,ESP8266_Node_1,42.05,44.16
2026-04-16 12:52:49,ESP8266_Node_1,41.82,42.33
2026-04-16 12:57:49,ESP8266_Node_1,43.32,43.24
2026-04-16 13:02:49,ESP8266_Node_1,41.85,42.94
2026-04-16 13:07:49,ESP8266_Node_1,42.63,41.4
2026-04-16 13:12:49,ESP8266_Node_1,41.61,43.76
2026-04-16 13:17:49,ESP8266_Node_1,42.04,41.36
2026-04-16 13:22:49,ESP8266_Node_1,42.67,42.69
2026-04-16 13:27:49,ESP8266_Node_1,43.59,41.83
2026-04-16 13:32:49,ESP8266_Node_1,42.23,41.7
2026-04-16 13:37:49,ESP8266_Node_1,41.54,39.52
2026-04-16 13:42:49,ESP8266_Node_1,42.07,40.47
2026-04-16 13:47:49,ESP8266_Node_1,42.64,41.02
2026-04-16 13:52:49,ESP8266_Node_1,42.09,39.85
2026-04-16 13:57:49,ESP8266_Node_1,42.81,41.93
2026-04-16 14:02:49,ESP8266_Node_1,42.72,41.87
2026-04-16 14:07:49,ESP8266_Node_1,42.9,40.92
2026-04-16 14:12:49,ESP8266_Node_1,41.67,37.58
2026-04-16 14:17:49,ESP8266_Node_1,42.9,39.15
2026-04-16 14:22:49,ESP8266_Node_1,42.34,43.08
2026-04-16 14:27:49,ESP8266_Node_1,43.03,42.13
2026-04-16 14:32:49,ESP8266_Node_1,42.2,41.28
2026-04-16 14:37:49,ESP8266_Node_1,43.02,38.05
2026-04-16 14:42:49,ESP8266_Node_1,41.59,40.81
2026-04-16 14:47:49,ESP8266_Node_1,42.9,41.62
2026-04-16 14:52:49,ESP8266_Node_1,43.16,39.01
2026-04-16 14:57:49,ESP8266_Node_1,42.99,40.06
2026-04-16 15:02:49,ESP8266_Node_1,42.36,39.91
2026-04-16 15:07:49,ESP8266_Node_1,43.74,40.28
2026-04-16 15:12:49,ESP8266_Node_1,43.53,40.79
2026-04-16 15:17:49,ESP8266_Node_1,42.24,39.63
2026-04-16 15:22:49,ESP8266_Node_1,42.37,38.73
2026-04-16 15:27:49,ESP8266_Node_1,43.1,39.4
2026-04-16 15:32:49,ESP8266_Node_1,43.72,40.75
2026-04-16 15:37:49,ESP8266_Node_1,42.87,41.03
2026-04-16 15:42:49,ESP8266_Node_1,42.97,40.7
2026-04-16 15:47:49,ESP8266_Node_1,42.62,37.97
2026-04-16 15:52:49,ESP8266_Node_1,43.44,39.1
2026-04-16 15:57:49,ESP8266_Node_1,44.0,39.11
2026-04-16 16:02:49,ESP8266_Node_1,43.91,40.53
2026-04-16 16:07:49,ESP8266_Node_1,43.37,40.92
2026-04-16 16:12:49,ESP8266_Node_1,43.66,40.78
2026-04-16 16:17:49,ESP8266_Node_1,42.2,40.59
2026-04-16 16:22:49,ESP8266_Node_1,43.27,37.79
2026-04-16 16:27:49,ESP8266_Node_1,43.09,42.36
2026-04-16 16:32:49,ESP8266_Node_1,42.58,38.62
2026-04-16 16:37:49,ESP8266_Node_1,43.0,40.51
2026-04-16 16:42:49,ESP8266_Node_1,43.96,17.93
2026-04-16 16:47:49,ESP8266_Node_1,42.62,39.67
2026-04-16 16:52:49,ESP8266_Node_1,43.14,40.61
2026-04-16 16:57:49,ESP8266_Node_1,42.93,41.52
2026-04-16 17:02:49,ESP8266_Node_1,42.69,42.7
2026-04-16 17:07:49,ESP8266_Node_1,42.51,40.51
2026-04-16 17:12:49,ESP8266_Node_1,42.97,40.25
2026-04-16 17:17:49,ESP8266_Node_1,42.74,41.16
2026-04-16 17:22:49,ESP8266_Node_1,42.53,41.14
2026-04-16 17:27:49,ESP8266_Node_1,41.69,42.54
2026-04-16 17:32:49,ESP8266_Node_1,42.48,41.17
2026-04-16 17:37:49,ESP8266_Node_1,43.24,40.81
2026-04-16 17:42:49,ESP8266_Node_1,42.13,41.57
2026-04-16 17:47:49,ESP8266_Node_1,42.61,39.9
2026-04-16 17:52:49,ESP8266_Node_1,43.08,43.54
2026-04-16 17:57:49,ESP8266_Node_1,41.42,39.74
2026-04-16 18:02:49,ESP8266_Node_1,41.88,41.62
2026-04-16 18:07:49,ESP8266_Node_1,42.89,43.11
2026-04-16 18:12:49,ESP8266_Node_1,42.03,38.64
2026-04-16 18:17:49,ESP8266_Node_1,42.79,42.68
2026-04-16 18:22:49,ESP8266_Node_1,47.95,42.36
2026-04-16 18:27:49,ESP8266_Node_1,43.25,44.04
2026-04-16 18:32:49,ESP8266_Node_1,41.64,42.33
2026-04-16 18:37:49,ESP8266_Node_1,43.2,42.5
2026-04-16 18:42:49,ESP8266_Node_1,42.94,40.94
2026-04-16 18:47:49,ESP8266_Node_1,42.07,42.84
2026-04-16 18:52:49,ESP8266_Node_1,41.35,43.4
2026-04-16 18:57:49,ESP8266_Node_1,42.55,43.1
2026-04-16 19:02:49,ESP8266_Node_1,42.51,43.38
2026-04-16 19:07:49,ESP8266_Node_1,41.78,41.62
2026-04-16 19:12:49,ESP8266_Node_1,41.45,43.5
2026-04-16 19:17:49,ESP8266_Node_1,42.13,42.46
2026-04-16 19:22:49,ESP8266_Node_1,42.11,43.85
2026-04-16 19:27:49,ESP8266_Node_1,41.65,43.73
2026-04-16 19:32:49,ESP8266_Node_1,42.59,46.48
2026-04-16 19:37:49,ESP8266_Node_1,41.41,44.12
2026-04-16 19:42:49,ESP8266_Node_1,41.16,43.55
2026-04-16 19:47:49,ESP8266_Node_1,42.02,45.47
2026-04-16 19:52:49,ESP8266_Node_1,41.56,44.55
2026-04-16 19:57:49,ESP8266_Node_1,41.7,46.22
2026-04-16 20:02:49,ESP8266_Node_1,40.95,44.14
2026-04-16 20:07:49,ESP8266_Node_1,41.75,46.65
2026-04-16 20:12:49,ESP8266_Node_1,40.52,43.16
2026-04-16 20:17:49,ESP8266_Node_1,41.81,45.24
2026-04-16 20:22:49,ESP8266_Node_1,40.64,47.86
2026-04-16 20:27:49,ESP8266_Node_1,42.0,42.86
2026-04-16 20:32:49,ESP8266_Node_1,40.98,45.84
2026-04-16 20:37:49,ESP8266_Node_1,40.92,44.83
2026-04-16 20:42:49,ESP8266_Node_1,40.75,46.09
2026-04-16 20:47:49,ESP8266_Node_1,40.74,46.17
2026-04-16 20:52:49,ESP8266_Node_1,41.11,48.3
2026-04-16 20:57:49,ESP8266_Node_1,41.38,48.33
2026-04-16 21:02:49,ESP8266_Node_1,41.26,47.21
2026-04-16 21:07:49,ESP8266_Node_1,41.36,46.37
2026-04-16 21:12:49,ESP8266_Node_1,40.77,46.88
2026-04-16 21:17:49,ESP8266_Node_1,40.74,48.52
2026-04-16 21:22:49,ESP8266_Node_1,41.5,49.68
2026-04-16 21:27:49,ESP8266_Node_1,40.52,50.53
2026-04-16 21:32:49,ESP8266_Node_1,39.95,48.91
2026-04-16 21:37:49,ESP8266_Node_1,40.21,49.59
2026-04-16 21:42:49,ESP8266_Node_1,39.82,50.71
2026-04-16 21:47:49,ESP8266_Node_1,39.67,50.59
2026-04-16 21:52:49,ESP8266_Node_1,40.16,49.19
2026-04-16 21:57:49,ESP8266_Node_1,39.64,50.42
2026-04-16 22:02:49,ESP8266_Node_1,39.12,47.47
2026-04-16 22:07:49,ESP8266_Node_1,40.02,51.16
2026-04-16 22:12:49,ESP8266_Node_1,39.71,53.57
2026-04-16 22:17:49,ESP8266_Node_1,39.2,49.79
2026-04-16 22:22:49,ESP8266_Node_1,39.34,49.96
2026-04-16 22:27:49,ESP8266_Node_1,40.02,51.21
2026-04-16 22:32:49,ESP8266_Node_1,39.87,50.99
2026-04-16 22:37:49,ESP8266_Node_1,40.15,50.98
